dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,src_10.0.0.1,src_10.0.0.10,src_10.0.0.2,src_10.0.0.3,src_10.0.0.4,src_10.0.0.5,src_10.0.0.6,src_10.0.0.7,src_10.0.0.8,src_10.0.0.9,dst_10.0.0.1,dst_10.0.0.10,dst_10.0.0.2,dst_10.0.0.3,dst_10.0.0.4,dst_10.0.0.5,dst_10.0.0.6,dst_10.0.0.7,dst_10.0.0.8,dst_10.0.0.9,Protocol_ICMP,Protocol_TCP,Protocol_UDP,label
11305,2,36224,38614784,80,390000000,80390000000.0,2,1306,13536,14429376,451,0,3,154068118,3698,6454,0.0,6454.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10689,2,60183,3972246,184,434000000,184000000000.0,11,4357,9998,659868,333,1,1,275240102,13777816,12306,813.0,13119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3399,2,111215,118555190,246,432000000,246000000000.0,2,7916,13532,14425112,451,0,3,627564182,5396,6392,0.0,6392.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30402,2,653,63994,669,932000000,670000000000.0,5,2053,29,2842,0,1,2,5128,1382,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2608,1,30269,32266754,67,325000000,67325000000.0,3,2375,13442,14329172,448,0,3,62264540,3488,5403,0.0,5403.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7688,2,478,27724,1,258000000,1258000000.0,11,19323,0,0,0,1,2,7550,7022068,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41133,1,102419,114221534,233,393000000,233000000000.0,6,8050,13048,14583792,434,1,2,2859868,65364644,164,3919.0,4083.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6072,2,118,11564,121,545000000,122000000000.0,6,2822,29,2842,0,0,4,141924578,135386916,1718,1.0,1719.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9966,2,105010,111940660,233,119000000,233000000000.0,4,1931,13532,14425112,451,0,2,3579,1242,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11365,1,63336,67516176,140,741000000,141000000000.0,3,1790,13529,14421914,450,0,2,3963,145426922,0,6457.0,6457.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10026,2,87004,92746264,192,909000000,193000000000.0,4,1931,13535,14428310,451,0,2,3649,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11365,1,63336,67516176,140,741000000,141000000000.0,3,1790,13529,14421914,450,0,1,4005,139616712,0,3838.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5532,2,44293,46153306,150,61000000,150000000000.0,3,1264,8639,9001838,287,1,4,46523703,46425517,2392,2392.0,4784.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30102,1,1263,123774,1100,173000000,1100000000000.0,5,2053,29,2842,0,1,1,135592291,128404,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33003,2,535,52430,548,538000000,549000000000.0,7,2364,29,2842,0,1,2,135465500,1942,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9966,2,59937,63892842,132,900000000,133000000000.0,4,1931,13532,14425112,451,0,2,3669,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11515,2,43341,45161322,140,692000000,141000000000.0,4,1943,9109,9491578,303,0,1,3795,1402,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31813,1,106453,6174274,375,475000000,375000000000.0,5,18351,6911,400838,230,1,3,176973089,464954589,212,394.0,606.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2518,1,34545,36824970,77,10000000,77010000000.0,2,1699,13212,14083992,440,0,2,3405,1102,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33933,2,740,72520,758,378000000,758000000000.0,3,3034,30,2940,1,1,1,406546169,270410324,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7057,2,86142,5686080,294,307000000,294000000000.0,4,11888,8528,562860,284,1,3,5691625,141370341,147,3507.0,3654.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
11395,2,6374,6641708,20,681000000,20681000000.0,4,1943,0,0,0,0,3,3413,3665,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28992,1,9674,10080308,36,409000000,36409000000.0,2,1049,7389,7699338,246,1,3,4088,10409584,0,2030.0,2030.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2578,2,61577,65641082,136,398000000,136000000000.0,4,1814,13529,14421914,450,0,3,83871080,3572,7676,0.0,7676.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2799,2,89100,92842200,315,910000000,316000000000.0,5,4440,9301,9691642,310,0,3,3833,3413,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
27678,1,157,15386,161,60000000,161000000000.0,5,2790,30,2940,1,1,2,135480083,17958,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10026,2,87004,92746264,192,909000000,193000000000.0,4,1931,13535,14428310,451,0,3,3199,3539,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12145,2,112853,120301298,250,691000000,251000000000.0,2,2242,13530,14422980,451,0,1,4885,135462096,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31573,1,79337,5236482,240,403000000,240000000000.0,11,18351,10071,664686,335,1,1,357442868,19389762,12295,809.0,13104.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33063,2,593,58114,608,546000000,609000000000.0,7,2364,29,2842,0,1,1,271120458,270302356,2,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31603,1,120378,132064764,270,411000000,270000000000.0,11,18351,13552,14812640,451,1,2,6497841,146182604,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29622,2,130605,135519290,620,92000000,620000000000.0,5,1065,30,2940,1,1,3,270972996,66416,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30411,1,862,84476,883,308000000,883000000000.0,3,4920,29,2842,0,1,1,6452,135462026,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11395,1,76799,81867734,170,742000000,171000000000.0,3,1943,13463,14351558,448,0,3,3875,116037807,0,7676.0,7676.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33153,2,779,76342,798,528000000,799000000000.0,7,2384,29,2842,0,1,4,134724172,135538974,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11275,2,22688,24185408,50,387000000,50387000000.0,2,1306,13474,14363284,449,0,1,3534,1172,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26837,2,287,252798,51,154000000,51154000000.0,6,948,267,250838,8,1,1,19080,383838,0,98.0,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26957,2,63762,66440004,218,427000000,218000000000.0,6,948,9095,9476990,303,1,3,105597063,21539,5056,0.0,5056.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
11395,2,31745,33840170,70,551000000,70551000000.0,4,1943,13463,14351558,448,0,1,4047,143926620,0,1149.0,1149.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29112,1,107,10486,110,60000000,110000000000.0,4,1057,30,2940,1,1,2,44588903,1578,2458,0.0,2458.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11455,1,103866,110721156,230,747000000,231000000000.0,3,1943,13533,14426178,451,0,2,4137,91947776,0,2571.0,2571.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2829,2,83620,87132040,297,466000000,297000000000.0,4,4440,9217,9604114,307,0,1,3413,3833,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2919,1,108151,112693342,387,487000000,387000000000.0,2,4440,8340,8690280,278,0,1,4013,1562,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
34023,1,827,81046,848,361000000,848000000000.0,3,3034,29,2842,0,1,3,135749541,290003,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7807,2,127829,144778642,322,347000000,322000000000.0,11,25224,3443,3755942,114,1,2,9692,7022068,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33333,2,154,15092,158,296000000,158000000000.0,11,3024,29,2842,0,1,1,306891010,270382114,2647,2.0,2649.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12145,2,112853,120301298,250,691000000,251000000000.0,2,2242,13530,14422980,451,0,4,543720205,5825,3839,0.0,3839.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2518,2,34398,36668268,76,396000000,76396000000.0,3,1699,13212,14083992,440,0,2,3405,1102,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3399,2,111215,118555190,246,432000000,246000000000.0,2,7916,13532,14425112,451,0,2,207935784,4472,2553,0.0,2553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11965,2,31826,33926516,70,657000000,70657000000.0,2,2242,13525,14417650,450,0,2,1026095192,4294,6500,0.0,6500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10026,1,87039,92783574,193,260000000,193000000000.0,2,1931,13535,14428310,451,0,3,3791,92841647,0,3837.0,3837.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31573,2,125800,139385464,290,510000000,291000000000.0,11,18351,13495,14745390,449,1,2,363934236,165574218,12296,809.0,13105.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10659,2,50185,3312378,154,430000000,154000000000.0,11,4357,9695,639882,323,1,3,4265894,77630875,325,4216.0,4541.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24581,2,89296,100846480,206,270000000,206000000000.0,11,10817,13358,14747612,445,1,1,5433,1496396,0,130.0,130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9996,1,73504,78355264,163,255000000,163000000000.0,2,1931,13532,14425112,451,0,4,3833,213686405,0,4704.0,4704.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10599,1,19769,21700786,44,416000000,44416000000.0,5,32,13470,14753980,449,1,2,977002,21812248,174,3922.0,4096.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24611,2,85633,5652230,286,232000000,286000000000.0,11,10817,9803,647010,326,1,3,4808138,115736319,172,3926.0,4098.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30561,1,999,97902,1033,329000000,1030000000000.0,3,4920,20,1960,0,1,3,135566141,106645,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15845,2,51594,2992452,180,490000000,180000000000.0,3,16540,8562,496596,285,1,2,23330391,302123981,131,122.0,253.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
11455,1,58837,62720242,130,719000000,131000000000.0,3,1943,13533,14426178,451,0,1,3795,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12025,2,58691,62564606,130,661000000,131000000000.0,2,2242,13478,14367548,449,0,2,4636,135461934,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29022,2,17397,18127674,66,599000000,66599000000.0,6,1057,7719,8043198,257,1,3,18518472,6216,2162,0.0,2162.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6192,2,235,23030,241,497000000,241000000000.0,7,3421,29,2842,0,0,3,29708,164337128,0,2503.0,2503.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2638,2,43745,46632170,97,163000000,97163000000.0,5,2375,13529,14421914,450,0,4,3530,86743136,0,6527.0,6527.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29412,1,106822,110930924,410,59000000,410000000000.0,4,1057,8731,9070326,291,1,3,45710,246537146,0,4457.0,4457.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
31453,2,5177,300266,12,344000000,12344000000.0,9,10692,0,0,0,1,1,6134151,146357592,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24431,1,18036,1190424,55,821000000,55821000000.0,3,51,9737,642690,324,1,1,1198195,27425112,171,3925.0,4096.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11365,1,63336,67516176,140,741000000,141000000000.0,3,1790,13529,14421914,450,0,1,3528,1422,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14345,2,13437,15260586,31,296000000,31296000000.0,3,22,12982,14698076,432,1,3,15373715,606130,3919,153.0,4072.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33723,2,535,52430,548,328000000,548000000000.0,3,3024,30,2940,1,1,2,135466361,135462390,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11485,2,117341,125085506,260,404000000,260000000000.0,4,1943,13533,14426178,451,0,4,3665,3413,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41163,2,72543,80019670,163,308000000,163000000000.0,11,8050,13375,14776382,445,1,2,4995,1242,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27317,2,616,60368,631,245000000,631000000000.0,5,948,29,2842,0,1,1,66890,135523416,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9966,2,105010,111940660,233,119000000,233000000000.0,4,1931,13532,14425112,451,0,2,3343,3539,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2668,2,8480,8836160,27,302000000,27302000000.0,6,2385,0,0,0,0,2,110858482,3642,6430,0.0,6430.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3309,2,70618,75278788,156,423000000,156000000000.0,2,7916,13522,14414452,450,0,3,4178,3590,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6948,2,36045,41252802,84,294000000,84294000000.0,3,35,12973,14778522,432,1,2,3253,1102,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28128,2,596,58408,611,107000000,611000000000.0,5,2790,30,2940,1,1,2,5563,1382,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33333,2,955,93590,978,541000000,979000000000.0,11,3024,29,2842,0,1,3,203392,135662944,2,2.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9996,2,73469,78317954,162,904000000,163000000000.0,4,1931,13532,14425112,451,0,2,4053,213684234,0,4704.0,4704.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7128,2,112958,127971940,264,337000000,264000000000.0,4,11888,13498,14741492,449,1,3,5139477,128216323,176,3924.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11395,2,31745,33840170,70,551000000,70551000000.0,4,1943,13463,14351558,448,0,2,3795,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41013,2,28063,30989230,63,178000000,63178000000.0,7,35,13364,14706024,445,1,2,3987,1172,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27167,1,101068,104961688,381,153000000,381000000000.0,4,948,8944,9291328,298,1,3,42784,238097146,0,4960.0,4960.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7717,2,11902,642708,31,928000000,31928000000.0,11,25224,11351,612954,378,1,4,164237290,268875012,545,10609.0,11154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9846,2,51041,54409706,113,110000000,113000000000.0,3,1910,13616,14514656,453,0,4,3381,98996058,0,6384.0,6384.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33333,2,907,88886,928,537000000,929000000000.0,11,3024,30,2940,1,1,4,154400500,171263186,2662,2646.0,5308.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2709,1,48095,50114990,177,325000000,177000000000.0,2,2385,6453,6724026,215,0,1,3691,1492,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
11455,1,58837,62720242,130,719000000,131000000000.0,3,1943,13533,14426178,451,0,2,3795,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9936,2,46405,49467730,102,897000000,103000000000.0,4,1931,13526,14418716,450,0,2,3899,171822852,0,6452.0,6452.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31633,1,99293,6553590,300,409000000,300000000000.0,9,18351,9883,652278,329,1,3,170493879,430751325,629,8261.0,8890.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10869,2,159845,8631630,260,261000000,260000000000.0,7,4357,18036,973944,601,1,1,457015087,27789170,2537,370.0,2907.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2668,2,102014,108746924,226,407000000,226000000000.0,6,2385,13466,14354756,448,0,1,290003456,1844,16481,0.0,16481.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41223,1,99071,109283278,223,321000000,223000000000.0,6,8050,13437,14740538,447,1,1,6157491,148905234,38,989.0,1027.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31002,2,536,52528,549,913000000,550000000000.0,3,2063,29,2842,0,1,1,106006,135561902,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11815,2,123290,128468180,440,760000000,441000000000.0,2,1943,7398,7708716,246,0,4,4514,279389270,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
33453,2,974,95452,998,590000000,999000000000.0,9,3024,29,2842,0,1,3,231511,135691063,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11365,2,63278,67454348,140,394000000,140000000000.0,3,1790,13529,14421914,450,0,1,3773,1492,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10146,2,82158,85608636,263,397000000,263000000000.0,3,1931,9245,9633290,308,0,2,3444,1242,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
15995,2,91889,5329562,330,502000000,331000000000.0,3,16540,6840,396720,228,1,2,25674217,304306187,106,99.0,205.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
11455,2,24976,26024992,80,686000000,80686000000.0,4,1943,9242,9630164,308,0,3,3413,3665,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
6732,1,763,74774,781,652000000,782000000000.0,3,3443,29,2842,0,0,3,271002565,83069,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3399,1,111370,118720420,247,146000000,247000000000.0,2,7916,13532,14425112,451,0,2,7918,1514,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11455,1,58837,62720242,130,719000000,131000000000.0,3,1943,13533,14426178,451,0,4,3665,3413,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12205,2,134997,143906802,310,738000000,311000000000.0,2,2242,8845,9428770,294,0,3,3697,4103,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
14885,2,120959,7015622,406,543000000,407000000000.0,3,7385,8097,469626,269,1,2,13373994,152313924,126,118.0,244.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
15185,2,43603,47973558,98,903000000,98903000000.0,3,11471,13466,14744500,448,1,2,15984342,200955858,174,3923.0,4097.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30943,1,124927,137350750,280,668000000,281000000000.0,3,3982,13535,14876030,451,1,2,6109719,137444088,173,3922.0,4095.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30672,1,1819,178262,1670,220000000,1670000000000.0,5,2063,30,2940,1,1,3,280791,271187623,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30651,2,394,38612,403,95000000,403000000000.0,4,4920,30,2940,1,1,1,45308,87953430,0,2267.0,2267.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2608,1,75166,80126956,167,17000000,167000000000.0,3,2375,13442,14329172,448,0,2,3626,32403392,0,3841.0,3841.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28248,2,131615,135618270,1461,386000000,1460000000000.0,7,2796,29,2842,0,1,2,6725,2544,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
10056,1,100347,106969902,223,260000000,223000000000.0,2,1931,13308,14186328,443,0,4,3852,233265711,0,2600.0,2600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6912,2,939,92022,961,595000000,962000000000.0,5,3443,29,2842,0,0,3,100597,271020093,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41193,1,90883,5998586,293,345000000,293000000000.0,6,8050,9363,618018,312,1,2,4117555,94772118,166,3919.0,4085.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2548,2,48048,51219168,106,398000000,106000000000.0,4,1814,13650,14550900,455,0,3,3227,3059,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11695,2,95620,99636040,320,709000000,321000000000.0,2,1943,8012,8348504,267,0,3,3590,3842,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30951,2,688,67424,703,154000000,703000000000.0,5,4942,30,2940,1,1,3,106729,135566141,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34173,2,974,95452,998,393000000,998000000000.0,3,3034,29,2842,0,1,4,270310081,270982255,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24521,1,63491,71536486,146,271000000,146000000000.0,3,6024,12438,14568956,414,1,1,2986060,71631818,154,3900.0,4054.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30943,2,92418,6099896,280,616000000,281000000000.0,3,3982,9940,656052,331,1,3,283803200,12237545,3922,173.0,4095.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11455,1,58837,62720242,130,719000000,131000000000.0,3,1943,13533,14426178,451,0,1,3795,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2638,1,43798,46688668,97,327000000,97327000000.0,3,2375,13529,14421914,450,0,3,3404,3236,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2608,1,30269,32266754,67,325000000,67325000000.0,3,2375,13442,14329172,448,0,4,3488,62265606,0,5404.0,5404.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6342,2,382,37436,391,603000000,392000000000.0,7,3421,29,2842,0,0,2,5639,90770546,0,2508.0,2508.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
29412,2,497,48706,510,138000000,510000000000.0,6,1057,29,2842,0,1,4,111140882,246587378,2448,4458.0,6906.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
