dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,src_10.0.0.1,src_10.0.0.10,src_10.0.0.2,src_10.0.0.3,src_10.0.0.4,src_10.0.0.5,src_10.0.0.6,src_10.0.0.7,src_10.0.0.8,src_10.0.0.9,dst_10.0.0.1,dst_10.0.0.10,dst_10.0.0.2,dst_10.0.0.3,dst_10.0.0.4,dst_10.0.0.5,dst_10.0.0.6,dst_10.0.0.7,dst_10.0.0.8,dst_10.0.0.9,Protocol_ICMP,Protocol_TCP,Protocol_UDP,label
4967,1,62074,4097064,188,810000000,189000000000.0,3,2373,10000,660000,333,1,2,4110420,92718930,175,3924.0,4099.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11425,2,45280,48268480,100,552000000,101000000000.0,4,1943,13535,14428310,451,0,2,3795,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6042,2,40,3920,41,521000000,41521000000.0,5,1286,30,2940,1,0,3,14630,135474336,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10056,2,100312,106932592,222,908000000,223000000000.0,4,1931,13308,14186328,443,0,1,3669,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24870,2,92486,96370412,332,492000000,332000000000.0,5,2997,8813,9183146,293,1,1,5317,1312,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
28398,2,860,84280,881,163000000,881000000000.0,7,2800,30,2940,1,1,2,21425,17202,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33213,2,789,77322,808,519000000,809000000000.0,9,2390,29,2842,0,1,1,271164600,270346372,2,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10146,1,134983,143891878,313,266000000,313000000000.0,2,1931,7570,8069620,252,0,2,3719,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
15245,2,52190,3444684,158,619000000,159000000000.0,3,11471,9840,649452,328,1,2,17280450,230374816,173,3922.0,4095.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31182,2,712,69776,729,864000000,730000000000.0,3,2063,30,2940,1,1,2,77123,73132,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6948,1,36045,41252802,84,309000000,84309000000.0,3,35,12973,14778522,432,1,3,41270231,1570945,3913,152.0,4065.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24570,2,8183,8526686,32,456000000,32456000000.0,5,2997,7337,7645154,244,1,4,8624462,6898994,2038,1835.0,3873.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27437,2,130635,135522230,651,211000000,651000000000.0,5,960,29,2842,0,1,2,4912,1312,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
27377,2,674,66052,691,253000000,691000000000.0,5,956,29,2842,0,1,1,72840,135529324,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41464,1,104536,5644944,363,309000000,363000000000.0,2,8050,8382,452628,279,1,3,299709488,12585838,120,0.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
29352,1,341,33418,350,91000000,350000000000.0,4,1057,29,2842,0,1,1,92971961,35766,2470,0.0,2470.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11665,2,87608,91287536,290,711000000,291000000000.0,2,1943,7947,8280774,264,0,2,3590,3842,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
6282,2,323,31654,331,508000000,332000000000.0,7,3421,29,2842,0,0,2,5597,71969628,0,2521.0,2521.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30883,2,97876,107728368,220,639000000,221000000000.0,5,3982,13225,14494522,440,1,1,6133248,146357522,44,1023.0,1067.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33483,1,300,29400,308,297000000,308000000000.0,5,3024,29,2842,0,1,2,136393,132422,1,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9876,2,19494,20780604,42,894000000,42894000000.0,3,1910,13527,14419782,450,0,3,3022,3362,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24690,2,243,23814,253,143000000,253000000000.0,5,2997,29,2842,0,1,4,42959157,41233689,2209,2209.0,4418.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11635,1,135036,143948376,310,738000000,311000000000.0,2,1943,8641,9211306,288,0,1,3992,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
11395,1,31769,33865754,70,715000000,70715000000.0,3,1943,13463,14351558,448,0,4,3917,143928631,0,1149.0,1149.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9936,1,46440,49505040,103,248000000,103000000000.0,2,1931,13526,14418716,450,0,2,3719,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11575,2,112840,120287440,250,568000000,251000000000.0,3,1943,13537,14430442,451,0,2,4333,130652992,0,2594.0,2594.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6912,1,939,92022,961,584000000,962000000000.0,3,3443,29,2842,0,0,1,6235,135462138,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41254,2,118698,6409692,202,488000000,202000000000.0,9,8050,18233,984582,607,1,2,4995,1242,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28098,2,131469,135603962,1311,398000000,1310000000000.0,5,2790,29,2842,0,1,3,271128049,209587,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5952,1,1,98,1,426000000,1426000000.0,3,1278,0,0,0,0,1,5710,135462068,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29862,2,126,12348,129,909000000,130000000000.0,7,2053,29,2842,0,1,1,99244,135555630,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31032,2,565,55370,579,919000000,580000000000.0,3,2063,29,2842,0,1,3,271214090,307258,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32883,2,418,40964,428,526000000,429000000000.0,11,2364,29,2842,0,1,2,116474966,1858,2844,0.0,2844.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10689,1,73459,4848666,234,499000000,234000000000.0,5,4357,9986,659076,332,1,3,180894086,7782546,7847,351.0,8198.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29952,2,214,20972,219,894000000,220000000000.0,7,2053,29,2842,0,1,3,271039279,132531,2,2.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2578,2,61577,65641082,136,398000000,136000000000.0,4,1814,13529,14421914,450,0,3,42000494,3488,3838,0.0,3838.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33723,2,535,52430,548,346000000,548000000000.0,3,3024,30,2940,1,1,2,135466361,135462390,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33093,2,721,70658,738,502000000,739000000000.0,7,2376,30,2940,1,1,4,134718222,135532982,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2638,2,43745,46632170,97,163000000,97163000000.0,5,2375,13529,14421914,450,0,3,141457592,3698,7674,0.0,7674.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10026,2,87004,92746264,192,909000000,193000000000.0,4,1931,13535,14428310,451,0,4,3539,3413,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42065,2,364,19656,1,24000000,1024000000.0,4,13231,0,0,0,1,1,469131640,34047692,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30522,2,67,6566,69,735000000,69735000000.0,7,2063,29,2842,0,1,1,105803,135561902,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29262,2,86936,90587312,306,626000000,307000000000.0,6,1057,8963,9339446,298,1,2,4372,1242,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
31693,1,99145,6543806,310,524000000,311000000000.0,7,18351,6517,430122,217,1,2,6497841,146182604,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3219,2,30074,32058884,66,414000000,66414000000.0,2,7894,13421,14306786,447,0,2,419576216,4976,9234,0.0,9234.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6462,2,450,44100,461,550000000,462000000000.0,7,3421,29,2842,0,0,4,377565001,135464525,5073,1.0,5074.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30411,2,859,84182,883,262000000,883000000000.0,6,4920,29,2842,0,1,1,21613,17590700,0,2322.0,2322.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31813,2,91612,5313496,325,107000000,325000000000.0,5,18351,6841,396778,228,1,3,323329282,471082757,212,394.0,606.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2769,2,65046,67777932,237,460000000,237000000000.0,6,4440,8972,9348824,299,0,2,4799,320799313,0,6407.0,6407.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7927,2,131978,7126812,241,950000000,242000000000.0,5,25224,15632,844128,521,1,3,5862415,145576233,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11455,2,103808,110659328,230,401000000,230000000000.0,4,1943,13533,14426178,451,0,4,4169,235875005,0,2571.0,2571.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2769,2,14388,15337608,28,367000000,28367000000.0,6,4440,12994,13851604,433,0,3,4253,215596881,0,6138.0,6138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
11605,1,126395,134737070,280,734000000,281000000000.0,2,1943,13531,14424046,451,0,1,4224,134772718,0,3838.0,3838.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11275,2,22688,24185408,50,387000000,50387000000.0,2,1306,13474,14363284,449,0,2,3236,3404,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10026,2,132077,140794082,293,128000000,293000000000.0,4,1931,13535,14428310,451,0,2,3649,1242,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8107,2,243441,13145814,472,116000000,472000000000.0,5,25224,14340,774360,478,1,4,184076637,464482023,223,415.0,638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9846,2,51041,54409706,113,110000000,113000000000.0,3,1910,13616,14514656,453,0,3,3488,60960524,0,5564.0,5564.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3219,1,30229,32224114,67,129000000,67129000000.0,2,7894,13421,14306786,447,0,3,4136,3590,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24600,2,158,15484,163,165000000,163000000000.0,5,2997,29,2842,0,1,3,20923,17291709,0,2311.0,2311.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33393,2,999,97902,1038,544000000,1040000000000.0,11,3024,15,1470,0,1,2,135466109,39898234,0,2713.0,2713.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3429,1,124681,132909946,277,149000000,277000000000.0,2,7916,13311,14189526,443,0,1,5268,278546882,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27618,2,98,9604,101,62000000,101000000000.0,7,2790,30,2940,1,1,3,271015622,97160,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32823,2,457,44786,468,503000000,469000000000.0,11,2364,29,2842,0,1,3,86877,95201441,1,2864.0,2865.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11485,2,117341,125085506,260,404000000,260000000000.0,4,1943,13533,14426178,451,0,3,202402181,4127,7676,0.0,7676.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28398,1,860,84280,881,125000000,881000000000.0,5,2800,30,2940,1,1,3,268233,271186779,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29832,2,130810,135539380,830,120000000,830000000000.0,7,2053,30,2940,1,1,2,4925,1382,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14525,1,91981,102226570,211,329000000,211000000000.0,5,7385,13237,14540266,441,1,3,103309251,5396165,4051,311.0,4362.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30441,2,188,18424,192,987000000,193000000000.0,6,4920,29,2842,0,1,3,95704,135555130,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10116,1,127413,135822258,283,264000000,283000000000.0,2,1931,13528,14420848,450,0,2,3649,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11935,2,18301,19508866,40,655000000,40655000000.0,2,2175,13640,14540240,454,0,1,3994,1562,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33153,2,731,71638,748,507000000,749000000000.0,7,2384,30,2940,1,1,1,271147044,270328858,2,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29952,2,999,97902,1050,246000000,1050000000000.0,7,2053,3,294,0,1,2,5128,1382,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9936,2,16691,17392022,53,380000000,53380000000.0,4,1931,9435,9831270,314,0,4,164814263,3889,10298,0.0,10298.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7032,2,999,97902,1031,634000000,1030000000000.0,3,3443,22,2156,0,0,3,106645,271026141,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11575,1,112864,120313024,250,732000000,251000000000.0,2,1943,13537,14430442,451,0,1,4117,120379586,0,3838.0,3838.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33273,2,847,83006,868,531000000,869000000000.0,10,2936,29,2842,0,1,2,135465668,1942,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33423,2,997,97706,1018,547000000,1020000000000.0,9,3024,30,2940,1,1,1,337360741,270404472,2745,1.0,2746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32703,2,50584,52708528,148,375000000,148000000000.0,11,2364,10026,10447092,334,1,4,69268759,70083477,2816,2816.0,5632.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2668,1,102161,108903626,227,23000000,227000000000.0,4,2385,13466,14354756,448,0,3,110858552,3572,6430,0.0,6430.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29832,2,97,9506,99,906000000,99906000000.0,7,2053,29,2842,0,1,1,96318,135552704,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7837,2,102441,5531814,202,90000000,202000000000.0,9,25224,17106,923724,570,1,3,5862238,145576126,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7807,2,67481,4454290,222,259000000,222000000000.0,11,25224,9912,654264,330,1,4,172636188,395991230,669,9352.0,10021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11395,1,76799,81867734,170,742000000,171000000000.0,3,1943,13463,14351558,448,0,4,3665,3413,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28608,2,361,35378,370,967000000,371000000000.0,5,2800,29,2842,0,1,2,42061,37908,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31423,1,42450,2801916,140,472000000,140000000000.0,7,4033,9926,655116,330,1,3,151838390,139844110,524,11771.0,12295.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11425,1,45304,48294064,100,716000000,101000000000.0,3,1943,13535,14428310,451,0,2,4047,193291210,0,6307.0,6307.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24480,2,41,4018,42,918000000,42918000000.0,3,22,29,2842,0,1,3,8428,8344,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2919,2,122650,127801300,435,919000000,436000000000.0,3,4440,8314,8663188,277,0,1,4033,1312,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7717,2,6966,404028,31,188000000,31188000000.0,11,25224,6488,376304,216,1,1,263020988,11641790,10609,545.0,11154.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27047,2,352,34496,361,265000000,361000000000.0,6,948,29,2842,0,1,3,163001593,30625,5083,0.0,5083.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32583,2,26053,27147226,75,787000000,75787000000.0,11,2364,10310,10743020,343,1,3,39298,10222526,1,2717.0,2718.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24780,1,66420,69209640,242,780000000,243000000000.0,4,2997,8553,8912226,285,1,3,69391985,38843,2370,0.0,2370.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3429,1,124681,132909946,277,149000000,277000000000.0,2,7916,13311,14189526,443,0,3,133211186,276816742,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32613,2,203,19894,208,472000000,208000000000.0,11,2364,29,2842,0,1,4,37460973,38275761,2867,2867.0,5734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30913,2,82478,5443844,250,613000000,251000000000.0,3,3982,10042,662772,334,1,3,269093766,11588645,3924,176.0,4100.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9876,2,64567,68828422,143,113000000,143000000000.0,3,1910,13526,14418716,450,0,4,3530,123378838,0,6502.0,6502.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9876,2,64567,68828422,143,113000000,143000000000.0,3,1910,13526,14418716,450,0,3,123376730,3423,6501,0.0,6501.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2608,2,75019,79970254,166,401000000,166000000000.0,5,2375,13442,14329172,448,0,1,3514,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25050,2,595,58310,613,212000000,613000000000.0,3,2997,29,2842,0,1,2,133740346,2060,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11785,2,115892,120759464,410,758000000,411000000000.0,2,1943,5880,6126960,196,0,1,4266,143970278,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28458,1,918,89964,941,131000000,941000000000.0,5,2800,29,2842,0,1,2,135556439,94230,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2709,1,48095,50114990,177,325000000,177000000000.0,2,2385,6453,6724026,215,0,1,3711,1242,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
31633,2,99293,6553590,300,391000000,300000000000.0,9,18351,9883,652278,329,1,3,316849956,436879331,629,8261.0,8890.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30853,1,84651,93233846,190,662000000,191000000000.0,3,3982,13493,14743034,449,1,3,93307179,4147461,3924,176.0,4100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11455,1,103866,110721156,230,747000000,231000000000.0,3,1943,13533,14426178,451,0,1,3885,1492,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30771,2,512,50176,523,26000000,523000000000.0,4,4920,30,2940,1,1,3,106645,135566141,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11365,1,63336,67516176,140,741000000,141000000000.0,3,1790,13529,14421914,450,0,4,87249411,3833,7676,0.0,7676.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9906,1,32914,35086324,73,246000000,73246000000.0,2,1931,13385,14268410,446,0,3,3698,126195328,0,9721.0,9721.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11755,2,110012,114632504,380,759000000,381000000000.0,2,1943,6795,7080390,226,0,4,3842,3590,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10629,1,24517,1618122,74,324000000,74324000000.0,5,3270,9845,649770,328,1,2,1623928,36533068,172,3925.0,4097.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10206,2,100089,104292738,323,403000000,323000000000.0,2,1931,8621,8983082,287,0,4,4281,279389228,0,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11365,2,18282,19488612,40,549000000,40549000000.0,3,1790,13529,14421914,450,0,2,3753,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28638,2,131996,135655608,1851,436000000,1850000000000.0,5,2800,29,2842,0,1,1,106237,135562014,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30792,2,331,32438,339,758000000,340000000000.0,5,2063,29,2842,0,1,1,105803,135561902,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2488,2,21186,22584276,46,393000000,46393000000.0,2,219,13632,14531712,454,0,1,3054,1032,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31573,1,27078,1570524,87,833000000,87833000000.0,11,18351,9094,527452,303,1,1,357442868,19389762,12295,809.0,13104.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2518,2,34398,36668268,76,396000000,76396000000.0,3,1699,13212,14083992,440,0,1,3491,37079990,0,3811.0,3811.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11469,1,78696,5194092,244,322000000,244000000000.0,3,6696,10032,662112,334,1,3,413986304,18052980,3925,176.0,4101.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24461,2,11692,771684,35,764000000,35764000000.0,7,51,9818,648000,327,1,2,126294426,5320304,11766,516.0,12282.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8137,2,120217,6972586,451,228000000,451000000000.0,5,25224,7477,433666,249,1,1,459777395,32098376,306,164.0,470.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10206,2,100089,104292738,323,403000000,323000000000.0,2,1931,8621,8983082,287,0,3,143928906,4136,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
33003,2,584,57232,598,487000000,598000000000.0,7,2364,29,2842,0,1,1,271102566,270284464,2,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15185,2,32512,2145912,98,614000000,98614000000.0,3,11471,9919,654654,330,1,1,5064,1562,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30102,2,361,35378,369,926000000,370000000000.0,5,2053,30,2940,1,1,2,5128,1382,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33153,2,682,66836,698,548000000,699000000000.0,7,2384,30,2940,1,1,4,134724172,135538974,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11439,2,68664,4531980,214,353000000,214000000000.0,4,6696,9991,659406,333,1,1,469239140,37118916,0,134.0,134.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30951,2,688,67424,703,154000000,703000000000.0,5,4942,30,2940,1,1,4,271099165,133913907,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
