dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,src_10.0.0.1,src_10.0.0.10,src_10.0.0.2,src_10.0.0.3,src_10.0.0.4,src_10.0.0.5,src_10.0.0.6,src_10.0.0.7,src_10.0.0.8,src_10.0.0.9,dst_10.0.0.1,dst_10.0.0.10,dst_10.0.0.2,dst_10.0.0.3,dst_10.0.0.4,dst_10.0.0.5,dst_10.0.0.6,dst_10.0.0.7,dst_10.0.0.8,dst_10.0.0.9,Protocol_ICMP,Protocol_TCP,Protocol_UDP,label
8167,2,251440,13577760,481,972000000,482000000000.0,3,25224,13038,704052,434,1,2,9799,7022138,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9936,2,91478,97515548,203,116000000,203000000000.0,4,1931,13526,14418716,450,0,3,3199,3539,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11305,2,36224,38614784,80,390000000,80390000000.0,2,1306,13536,14429376,451,0,1,3514,1422,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31483,2,33200,2191376,100,510000000,101000000000.0,10,10957,10037,662454,334,1,1,6134193,146357592,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26807,2,118,11564,121,198000000,121000000000.0,6,948,30,2940,1,1,1,16154,13086,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2608,2,75019,79970254,166,401000000,166000000000.0,5,2375,13442,14329172,448,0,3,62264540,3488,5403,0.0,5403.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24701,2,131243,146935902,326,278000000,326000000000.0,9,10817,1700,1860168,56,1,1,5517,3465660,0,129.0,129.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6042,2,40,3920,41,521000000,41521000000.0,5,1286,30,2940,1,0,2,5058,1562,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12145,2,112853,120301298,250,691000000,251000000000.0,2,2242,13530,14422980,451,0,3,5825,543719139,0,3839.0,3839.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11395,2,76741,81805906,170,396000000,170000000000.0,4,1943,13463,14351558,448,0,4,3665,3413,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2608,2,30216,32210256,67,161000000,67161000000.0,5,2375,13442,14329172,448,0,1,3794,80275530,0,3841.0,3841.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28248,2,713,69874,731,152000000,731000000000.0,7,2796,29,2842,0,1,2,6725,2544,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2649,2,86468,92174888,217,170000000,217000000000.0,6,2385,2369,2525354,78,0,2,3801,1242,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
30132,1,1292,126616,1130,175000000,1130000000000.0,5,2053,29,2842,0,1,1,135595175,131288,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33093,2,721,70658,738,502000000,739000000000.0,7,2376,30,2940,1,1,3,140280,135600070,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29442,2,527,51646,540,182000000,540000000000.0,5,1057,30,2940,1,1,4,119984936,255431432,2358,2358.0,4716.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2799,2,24172,25767352,58,370000000,58370000000.0,5,4440,9784,10429744,326,0,1,3943,1492,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9996,2,73469,78317954,162,904000000,163000000000.0,4,1931,13532,14425112,451,0,1,3759,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11395,2,31745,33840170,70,551000000,70551000000.0,4,1943,13463,14351558,448,0,4,3665,3413,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32703,2,242,23716,248,517000000,249000000000.0,11,2364,29,2842,0,1,1,123063421,122245522,5644,5644.0,11288.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9906,2,32879,35049014,72,895000000,72895000000.0,4,1931,13385,14268410,446,0,2,3236,3362,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41223,1,132065,146980762,323,400000000,323000000000.0,6,8050,3157,3451370,105,1,3,258390295,10916795,4912,210.0,5122.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11605,1,126395,134737070,280,734000000,281000000000.0,2,1943,13531,14424046,451,0,2,3590,3842,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25140,1,686,67228,703,264000000,703000000000.0,3,3009,29,2842,0,1,1,6326,135462026,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11425,1,90333,96294978,200,744000000,201000000000.0,3,1943,13534,14427244,451,0,4,4127,226233337,0,2587.0,2587.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31152,2,682,66836,699,860000000,700000000000.0,3,2063,29,2842,0,1,2,74197,70206,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24791,2,151833,8198982,265,498000000,265000000000.0,5,10817,15854,856116,528,1,2,456121221,27849628,457,245.0,702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
27678,2,157,15386,161,66000000,161000000000.0,7,2790,30,2940,1,1,3,271033325,114863,2,2.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33813,2,623,61054,638,347000000,638000000000.0,3,3028,30,2940,1,1,4,270274927,270947059,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31393,1,32524,2146800,110,465000000,110000000000.0,7,4033,9535,629358,317,1,2,6496140,146182534,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29802,1,68,6664,69,909000000,69909000000.0,5,2053,30,2940,1,1,2,135459248,9040,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11365,1,63336,67516176,140,741000000,141000000000.0,3,1790,13529,14421914,450,0,1,3733,1242,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6522,2,126934,132265228,421,426000000,421000000000.0,6,3421,8913,9287346,297,1,1,135418909,53454,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7867,2,99246,5359284,181,942000000,182000000000.0,7,25224,17280,933120,576,1,4,176509960,442560440,434,4416.0,4850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27888,1,1264,123872,1101,375000000,1100000000000.0,5,2790,29,2842,0,1,3,168525,271086987,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32943,2,476,46648,488,536000000,489000000000.0,9,2364,29,2842,0,1,3,110782,135570544,1,2212.0,2213.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9906,2,7256,7560752,23,378000000,23378000000.0,4,1931,0,0,0,0,4,126195328,3698,9722,0.0,9722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3159,2,3115,3320590,6,408000000,6408000000.0,2,7503,0,0,0,0,2,328497578,4892,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2769,2,65046,67777932,237,460000000,237000000000.0,6,4440,8972,9348824,299,0,1,3943,1242,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3399,2,111215,118555190,246,432000000,246000000000.0,2,7916,13532,14425112,451,0,3,541267720,5802,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2668,1,8483,8839286,27,318000000,27318000000.0,4,2385,0,0,0,0,2,3738,61199292,0,3841.0,3841.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2769,2,14388,15337608,28,367000000,28367000000.0,6,4440,12994,13851604,433,0,1,4601,211234332,0,2577.0,2577.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
33093,2,623,61054,638,544000000,639000000000.0,7,2376,30,2940,1,1,4,134718222,135532982,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24521,2,63491,71536486,146,267000000,146000000000.0,9,6024,12438,14568956,414,1,2,213656312,9294594,11920,560.0,12480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11635,1,135036,143948376,310,738000000,311000000000.0,2,1943,8641,9211306,288,0,4,4094,143928808,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2578,2,38994,41567604,83,13000000,83013000000.0,4,1814,13530,14422980,451,0,2,3572,83872146,0,7676.0,7676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42245,2,88952,5871356,281,268000000,281000000000.0,4,13231,9443,623238,314,1,2,6465,2787290,0,122.0,122.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24401,2,21465,1416714,75,850000000,75850000000.0,5,30,9447,623502,314,1,3,556496,12708697,147,3388.0,3535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11455,1,58837,62720242,130,719000000,131000000000.0,3,1943,13533,14426178,451,0,1,3795,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25200,1,745,73010,763,271000000,763000000000.0,3,3021,30,2940,1,1,2,80288,76728,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11905,2,4661,4968626,10,655000000,10655000000.0,2,2175,0,0,0,0,2,987320270,4126,1384,0.0,1384.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29232,1,224,21952,230,68000000,230000000000.0,4,1057,29,2842,0,1,2,81720853,1788,2520,0.0,2520.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29772,2,849,83202,870,234000000,870000000000.0,7,1857,29,2842,0,1,3,270992064,85358,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3219,2,30074,32058884,66,414000000,66414000000.0,2,7894,13421,14306786,447,0,4,4976,419575150,0,9233.0,9233.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42155,2,60487,3992594,191,264000000,191000000000.0,4,13231,9081,599370,302,1,2,6066,1396880,0,117.0,117.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6252,1,294,28812,301,600000000,302000000000.0,4,3421,29,2842,0,0,3,183327381,35763,2522,0.0,2522.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7747,2,74627,4925962,262,336000000,262000000000.0,11,25224,9858,650628,328,1,1,309075600,14625474,12281,795.0,13076.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33363,1,984,96432,1008,532000000,1010000000000.0,7,3024,29,2842,0,1,1,104488,135560698,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28548,2,999,97902,1031,190000000,1030000000000.0,7,2800,22,2156,0,1,4,135887903,271346365,2,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30823,2,114504,127707736,260,738000000,261000000000.0,5,3982,13482,14743508,449,1,3,206395254,8789151,7848,352.0,8200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10116,1,127413,135822258,283,264000000,283000000000.0,2,1931,13528,14420848,450,0,1,4097,136020954,0,3838.0,3838.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10266,2,112539,117265638,383,406000000,383000000000.0,2,1931,6364,6631288,212,0,1,3776,1402,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2548,2,25464,27144624,53,13000000,53013000000.0,4,1814,13649,14549834,454,0,4,3269,27605081,0,3839.0,3839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11275,1,22746,24247236,50,733000000,50733000000.0,2,1306,13474,14363284,449,0,3,3446,24444568,0,3839.0,3839.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31423,2,61403,68721518,140,489000000,140000000000.0,7,4033,13472,14751040,449,1,1,6133647,146357592,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3339,2,84154,89708164,186,426000000,186000000000.0,2,7916,13536,14429376,451,0,4,5270,573724698,0,10276.0,10276.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32703,1,339,33222,348,464000000,348000000000.0,6,2364,28,2744,0,1,1,38793,52955512,0,2827.0,2827.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5027,2,81857,5402742,248,853000000,249000000000.0,3,2373,9943,656238,331,1,2,11899498,269256561,174,3923.0,4097.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28338,2,131703,135626894,1551,393000000,1550000000000.0,7,2800,29,2842,0,1,1,106167,135561944,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2548,2,25464,27144624,53,13000000,53013000000.0,4,1814,13649,14549834,454,0,3,27605081,3269,3839,0.0,3839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9786,2,23884,25460344,53,104000000,53104000000.0,2,1109,13430,14316380,447,0,1,3365,25699248,0,3839.0,3839.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11409,1,58673,3872574,184,320000000,184000000000.0,3,6696,9807,647262,326,1,2,10446586,237559800,175,3924.0,4099.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29742,2,9,882,9,872000000,9872000000.0,7,1857,-129698,-135153812,-4324,1,4,135621966,271068630,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2799,1,29472,31417152,65,668000000,65668000000.0,3,4440,13309,14187394,443,0,2,7503,1444,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9936,2,46405,49467730,102,897000000,103000000000.0,4,1931,13526,14418716,450,0,2,3444,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3219,2,30074,32058884,66,414000000,66414000000.0,2,7894,13421,14306786,447,0,2,4426,1312,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11349,1,38892,2567028,124,316000000,124000000000.0,3,6696,9669,638166,322,1,2,9131890,208126286,170,3923.0,4093.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27437,2,130635,135522230,651,184000000,651000000000.0,5,960,29,2842,0,1,1,78650,135535092,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
10056,2,54212,56488904,173,391000000,173000000000.0,4,1931,9232,9619744,307,0,3,233265711,3959,2600,0.0,2600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10026,1,87039,92783574,193,260000000,193000000000.0,2,1931,13535,14428310,451,0,4,280582743,4169,10293,0.0,10293.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27047,2,352,34496,361,217000000,361000000000.0,6,948,29,2842,0,1,2,4555,1242,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11425,2,90275,96233150,200,397000000,200000000000.0,4,1943,13534,14427244,451,0,2,4095,82306108,0,2587.0,2587.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11545,2,99303,105856998,220,564000000,221000000000.0,4,1943,13651,14551966,455,0,2,4173,231937032,0,2564.0,2564.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9936,1,46440,49505040,103,248000000,103000000000.0,2,1931,13526,14418716,450,0,4,164814263,3959,10298,0.0,10298.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40953,1,14078,929228,53,204000000,53204000000.0,3,23,0,0,0,1,3,26046850,935634,3908,133.0,4041.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7747,2,74627,4925962,262,336000000,262000000000.0,11,25224,9858,650628,328,1,3,5862238,145576126,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15845,1,51489,2986362,179,782000000,180000000000.0,3,16540,8562,496596,285,1,2,15827385,295300376,131,122.0,253.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
32373,1,17,1666,18,445000000,18445000000.0,3,4,0,0,0,1,2,3337,962,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10056,2,100312,106932592,222,908000000,223000000000.0,4,1931,13308,14186328,443,0,3,3413,3539,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9906,1,32914,35086324,73,246000000,73246000000.0,2,1931,13385,14268410,446,0,2,3582,1332,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31633,1,88051,4754754,148,760000000,149000000000.0,9,18351,17938,968652,597,1,2,6497841,146182604,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10086,1,113885,121401410,253,263000000,253000000000.0,2,1931,13538,14431508,451,0,2,3413,3539,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3219,1,30229,32224114,67,129000000,67129000000.0,2,7894,13421,14306786,447,0,3,4976,419576286,0,9234.0,9234.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33453,1,271,26558,278,296000000,278000000000.0,5,3024,29,2842,0,1,3,135691063,231511,1,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2799,2,89100,92842200,315,910000000,316000000000.0,5,4440,9301,9691642,310,0,3,4295,235771709,0,5379.0,5379.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
30441,2,891,87318,913,307000000,913000000000.0,6,4920,29,2842,0,1,1,24637,25865120,0,2206.0,2206.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11905,2,4661,4968626,10,655000000,10655000000.0,2,2175,0,0,0,0,3,3590,3884,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9786,2,23884,25460344,53,104000000,53104000000.0,2,1109,13430,14316380,447,0,2,3363,1262,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42275,1,132694,147023156,311,303000000,311000000000.0,3,13231,8249,9287346,274,1,2,12681599,294102126,97,2421.0,2518.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2769,2,65046,67777932,237,460000000,237000000000.0,6,4440,8972,9348824,299,0,4,4253,215596881,0,6110.0,6110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3249,2,43605,46482930,96,417000000,96417000000.0,2,7894,13531,14424046,451,0,3,46850136,276816574,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29112,1,107,10486,110,60000000,110000000000.0,4,1057,30,2940,1,1,3,15505,63084723,0,4922.0,4922.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6582,2,567,55566,581,612000000,582000000000.0,5,3421,29,2842,0,0,4,406506105,135488045,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
28248,1,713,69874,731,115000000,731000000000.0,5,2796,29,2842,0,1,1,135627411,163164,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30943,1,92418,6099896,280,604000000,281000000000.0,3,3982,9940,656052,331,1,2,6109719,137444088,173,3922.0,4095.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33303,1,926,90748,948,527000000,949000000000.0,7,3024,30,2940,1,1,2,101232,97464,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32523,2,66,6468,68,516000000,68516000000.0,9,2332,29,2842,0,1,3,27510,27384,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32883,1,516,50568,528,473000000,528000000000.0,6,2364,30,2940,1,1,3,116567194,98924,2845,1.0,2846.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31543,1,52885,3490646,160,511000000,161000000000.0,11,18351,9842,649620,328,1,2,6497568,146182534,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41043,1,62416,69936032,143,261000000,143000000000.0,5,35,13272,14502320,442,1,1,2861388,70176198,176,3924.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33153,2,731,71638,748,507000000,749000000000.0,7,2384,30,2940,1,1,3,152222,135611970,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29952,1,214,20972,219,920000000,220000000000.0,5,2053,29,2842,0,1,1,135570591,106634,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10599,1,43940,2900412,144,490000000,144000000000.0,5,32,9922,654876,330,1,1,2909302,70776294,174,3923.0,4097.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11545,1,134994,143903604,320,756000000,321000000000.0,3,1943,4288,4571008,142,0,4,3665,3413,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10026,1,87039,92783574,193,260000000,193000000000.0,2,1931,13535,14428310,451,0,1,3669,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4847,1,30577,33727018,68,919000000,68919000000.0,3,2373,13310,14704260,443,1,3,180980122,7971685,3926,170.0,4096.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6042,1,89,8722,91,437000000,91437000000.0,3,1286,30,2940,1,0,2,14046,10502,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30823,1,71158,78490812,160,661000000,161000000000.0,3,3982,13507,14745158,450,1,1,5213,1242,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33123,2,652,63896,668,545000000,669000000000.0,7,2376,29,2842,0,1,2,135465542,1942,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11395,1,76799,81867734,170,742000000,171000000000.0,3,1943,13463,14351558,448,0,3,3413,3665,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24401,2,8299,547734,25,871000000,25871000000.0,5,30,0,0,0,1,1,3273,1102,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3159,2,3115,3320590,6,408000000,6408000000.0,2,7503,0,0,0,0,2,356163218,4892,7676,0.0,7676.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7837,2,128836,143907504,302,310000000,302000000000.0,9,25224,12359,13551182,411,1,1,420144708,22283668,8001,598.0,8599.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29772,2,38,3724,39,903000000,39903000000.0,7,1857,29,2842,0,1,2,4883,1312,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24401,2,8299,547734,25,871000000,25871000000.0,5,30,0,0,0,1,4,1426123,37150513,166,3919.0,4085.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27978,2,450,44100,461,89000000,461000000000.0,5,2790,30,2940,1,1,2,5563,1382,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32613,2,252,24696,258,471000000,258000000000.0,11,2364,29,2842,0,1,2,20957217,1256,2871,0.0,2871.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
