dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,src_10.0.0.1,src_10.0.0.10,src_10.0.0.2,src_10.0.0.3,src_10.0.0.4,src_10.0.0.5,src_10.0.0.6,src_10.0.0.7,src_10.0.0.8,src_10.0.0.9,dst_10.0.0.1,dst_10.0.0.10,dst_10.0.0.2,dst_10.0.0.3,dst_10.0.0.4,dst_10.0.0.5,dst_10.0.0.6,dst_10.0.0.7,dst_10.0.0.8,dst_10.0.0.9,Protocol_ICMP,Protocol_TCP,Protocol_UDP,label
10326,2,126207,131507694,443,425000000,443000000000.0,2,1931,7431,7743102,247,0,2,3826,1312,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10086,2,113850,121364100,252,911000000,253000000000.0,3,1931,13538,14431508,451,0,2,4221,243018786,0,2601.0,2601.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6978,2,31694,2092248,114,271000000,114000000000.0,3,46,7957,525198,265,1,1,3315,1102,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2668,1,57264,61043424,127,331000000,127000000000.0,4,2385,13466,14354756,448,0,2,110858482,3572,6430,0.0,6430.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10719,2,116894,129555396,264,527000000,265000000000.0,11,4357,13520,14742944,450,1,1,321399027,16843922,12309,817.0,13126.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31753,1,153030,8263620,268,770000000,269000000000.0,5,18351,15665,845910,522,1,3,175325421,461886717,241,450.0,691.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10116,1,127413,135822258,283,264000000,283000000000.0,2,1931,13528,14420848,450,0,1,3649,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27708,2,997,97706,1021,454000000,1020000000000.0,7,2790,30,2940,1,1,2,5563,1382,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8107,2,243441,13145814,472,116000000,472000000000.0,5,25224,14340,774360,478,1,1,458627999,31481030,415,223.0,638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2799,1,74405,77530010,267,478000000,267000000000.0,3,4440,9357,9749994,311,0,2,235771639,4295,5379,0.0,5379.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
11545,2,99303,105856998,220,564000000,221000000000.0,4,1943,13651,14551966,455,0,3,249913885,4211,4993,0.0,4993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30531,2,50663,52790846,182,998000000,183000000000.0,6,4920,8712,9077904,290,1,1,33632,52964940,0,2413.0,2413.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8137,2,238402,12873708,451,968000000,452000000000.0,5,25224,14954,807516,498,1,3,5862415,145576233,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3249,2,43605,46482930,96,417000000,96417000000.0,2,7894,13531,14424046,451,0,3,469299802,5564,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27798,2,274,26852,281,105000000,281000000000.0,5,2790,30,2940,1,1,4,135710327,271168747,2,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31933,2,120089,6965162,445,120000000,445000000000.0,3,18351,6383,370214,212,1,3,326235580,476493905,97,182.0,279.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6342,2,333,32634,341,538000000,342000000000.0,7,3421,29,2842,0,0,4,302449527,135440711,5018,1.0,5019.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30822,1,131965,135652570,1820,195000000,1820000000000.0,3,2063,29,2842,0,1,1,135662711,198670,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
27918,2,131293,135586714,1131,344000000,1130000000000.0,5,2790,29,2842,0,1,1,106083,135561944,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32643,2,30291,31563222,88,300000000,88300000000.0,11,2364,10270,10701340,342,1,2,31631465,1326,2846,0.0,2846.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2889,2,114336,119138112,405,918000000,406000000000.0,3,4440,8167,8510014,272,0,3,3903,3483,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
32673,2,213,20874,218,521000000,219000000000.0,11,2364,29,2842,0,1,1,101896707,101078808,5691,5691.0,11382.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24960,2,507,49686,523,185000000,523000000000.0,5,2997,29,2842,0,1,1,5317,1312,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30883,1,72436,4781072,220,600000000,221000000000.0,3,3982,9726,641916,324,1,3,108021523,4799541,3923,173.0,4096.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3009,2,129702,135149484,477,489000000,477000000000.0,2,4440,6077,6332234,202,0,4,4682,276819904,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2638,2,88548,94392168,196,403000000,196000000000.0,5,2375,13529,14421914,450,0,2,3698,141457592,0,7673.0,7673.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9966,1,59972,63930152,133,252000000,133000000000.0,2,1931,13532,14425112,451,0,2,3444,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33033,2,564,55272,578,535000000,579000000000.0,7,2364,29,2842,0,1,3,128478,135588310,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33213,2,740,72520,758,570000000,759000000000.0,9,2390,29,2842,0,1,3,167818,135627566,2,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30402,1,653,63994,669,957000000,670000000000.0,5,2053,29,2842,0,1,2,135518671,68260,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7777,2,72844,4808256,242,299000000,242000000000.0,11,25224,9737,642642,324,1,2,9692,7022068,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29922,2,996,97608,1020,201000000,1020000000000.0,7,2053,30,2940,1,1,2,5128,1382,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24401,2,11375,12576926,25,894000000,25894000000.0,5,30,0,0,0,1,1,3273,1102,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6792,2,822,80556,841,575000000,842000000000.0,5,3443,30,2940,1,0,3,88837,271008333,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31453,1,52951,58317254,120,390000000,120000000000.0,9,10692,12734,14053116,424,1,1,176883510,7933768,11607,607.0,12214.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2889,2,114336,119138112,405,918000000,406000000000.0,3,4440,8167,8510014,272,0,3,261918629,4449,2254,0.0,2254.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
27107,2,83032,86223872,321,152000000,321000000000.0,6,948,8987,9337078,299,1,2,4555,1242,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
31221,2,952,93296,973,185000000,973000000000.0,5,4942,29,2842,0,1,4,271152505,133967247,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9966,2,26118,27214956,83,383000000,83383000000.0,4,1931,9427,9822934,314,0,3,3539,3343,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
33153,1,682,66836,698,561000000,699000000000.0,5,2384,30,2940,1,1,1,83572,135539950,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28068,1,131440,135601120,1281,355000000,1280000000000.0,5,2790,29,2842,0,1,2,135518177,56052,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8137,2,250487,13526298,502,120000000,502000000000.0,5,25224,7046,380484,234,1,2,9799,7022138,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33033,2,662,64876,678,515000000,679000000000.0,7,2364,29,2842,0,1,3,128478,135588310,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6492,2,479,46942,491,603000000,492000000000.0,7,3421,29,2842,0,0,3,59451,258642793,0,2506.0,2506.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10086,2,113850,121364100,252,911000000,253000000000.0,3,1931,13538,14431508,451,0,1,3649,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9876,1,19529,20817914,43,245000000,43245000000.0,2,1910,13527,14419782,450,0,1,3472,1332,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11545,2,52661,54872762,170,694000000,171000000000.0,4,1943,9320,9711440,310,0,1,3795,1242,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9876,2,19494,20780604,42,894000000,42894000000.0,3,1910,13527,14419782,450,0,1,3582,1332,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2608,2,52436,55896776,113,16000000,113000000000.0,5,2375,13442,14329172,448,0,3,3404,3236,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15095,1,3792,4281448,9,78000000,9078000000.0,3,10121,0,0,0,1,2,6508296,150193898,49,1141.0,1190.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
24461,2,27837,1837326,85,875000000,85875000000.0,7,51,9801,646902,326,1,1,3492,1172,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2638,2,65964,70317624,143,18000000,143000000000.0,5,2375,13528,14420848,450,0,3,3530,86743136,0,6527.0,6527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28488,2,947,92806,971,171000000,971000000000.0,7,2800,29,2842,0,1,4,135871159,271329621,2,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11455,1,103866,110721156,230,747000000,231000000000.0,3,1943,13533,14426178,451,0,2,3688,1492,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31221,2,295,28910,302,940000000,303000000000.0,5,4942,29,2842,0,1,1,101616,135557086,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25361,2,117900,129369640,264,86000000,264000000000.0,3,16567,13509,14747338,450,1,3,11917828,276560907,176,3929.0,4105.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6852,2,831,81438,851,614000000,852000000000.0,5,3443,29,2842,0,0,4,406559011,135541035,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11545,2,52661,54872762,170,694000000,171000000000.0,4,1943,9320,9711440,310,0,1,3845,1242,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4067,1,26944,29783080,61,114000000,61114000000.0,3,36,13326,14709060,444,1,1,1292369,29996842,169,3922.0,4091.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28428,2,131791,135635518,1641,402000000,1640000000000.0,7,2800,29,2842,0,1,3,271192589,274043,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7747,2,111031,126282454,262,342000000,262000000000.0,11,25224,13487,14795038,449,1,1,309075600,14625474,12281,795.0,13076.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27828,2,303,29694,311,106000000,311000000000.0,5,2790,29,2842,0,1,4,135717453,271175873,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31573,2,125800,139385464,290,510000000,291000000000.0,11,18351,13495,14745390,449,1,1,6135075,146357662,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24851,2,184309,9952686,325,509000000,326000000000.0,5,10817,15984,863136,532,1,1,5820,5689560,0,115.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
41283,2,91839,6061650,283,302000000,283000000000.0,7,8050,9917,654570,330,1,1,446092261,25693872,4442,451.0,4893.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2799,1,29472,31417152,65,668000000,65668000000.0,3,4440,13309,14187394,443,0,4,4295,235771639,0,5379.0,5379.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11439,1,68664,4531980,214,321000000,214000000000.0,3,6696,9991,659406,333,1,2,11104252,252274716,175,3923.0,4098.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31425,2,936,91728,972,930000000,973000000000.0,3,2063,29,2842,0,1,1,106076,135561972,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2859,2,106169,110628098,375,915000000,376000000000.0,4,4440,7901,8232842,263,0,2,4587,143906528,0,1481.0,1481.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
33153,2,731,71638,748,502000000,749000000000.0,7,2384,30,2940,1,1,1,271147044,270328858,2,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31161,2,893,87514,913,90000000,913000000000.0,5,4942,29,2842,0,1,3,106729,135566141,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31633,1,119898,6474492,196,697000000,197000000000.0,9,18351,17935,968490,597,1,2,6497841,146182604,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31543,1,32538,1887204,105,445000000,105000000000.0,11,18351,8956,519448,298,1,3,162540066,317824074,804,12290.0,13094.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9936,1,46440,49505040,103,248000000,103000000000.0,2,1931,13526,14418716,450,0,4,3539,3413,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5027,2,111202,122042196,248,917000000,249000000000.0,3,2373,13481,14746514,449,1,2,11899498,269256561,174,3923.0,4097.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11485,1,72370,77146420,160,722000000,161000000000.0,3,1943,13533,14426178,451,0,1,3885,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27197,2,109462,113680860,411,164000000,411000000000.0,6,948,8394,8719172,279,1,2,4828,1312,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11425,2,90275,96233150,200,397000000,200000000000.0,4,1943,13534,14427244,451,0,1,3570,1492,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3219,1,30229,32224114,67,129000000,67129000000.0,2,7894,13421,14306786,447,0,2,419576216,4976,9234,0.0,9234.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29922,2,996,97608,1020,201000000,1020000000000.0,7,2053,30,2940,1,1,4,135684035,271130741,3,3.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11965,2,31826,33926516,70,657000000,70657000000.0,2,2242,13525,14417650,450,0,1,4056,1472,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30943,1,92418,6099896,280,604000000,281000000000.0,3,3982,9940,656052,331,1,3,137447123,6109539,3922,173.0,4095.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42005,1,13518,892272,41,210000000,41210000000.0,3,8090,9787,646026,326,1,1,6158310,154002946,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33273,1,798,78204,818,585000000,819000000000.0,7,2936,29,2842,0,1,3,135645374,185738,2,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30492,2,741,72618,759,960000000,760000000000.0,7,2059,29,2842,0,1,3,271152413,245623,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10056,2,134977,143885482,323,127000000,323000000000.0,4,1931,2900,3091400,96,0,3,4253,307807519,0,7259.0,7259.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
15245,1,52190,3444684,158,499000000,158000000000.0,3,11471,9840,649452,328,1,2,9777444,223551388,173,3922.0,4095.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27708,2,186,18228,191,99000000,191000000000.0,7,2790,29,2842,0,1,1,105887,135561748,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33003,2,633,62034,648,491000000,648000000000.0,7,2364,30,2940,1,1,1,271102566,270284464,2,2.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29172,2,263,25774,270,105000000,270000000000.0,6,1057,29,2842,0,1,4,36972409,99954057,2446,4885.0,7331.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31873,2,242426,13091004,436,937000000,437000000000.0,5,18351,13718,740772,457,1,2,468082269,178652973,397,213.0,610.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4367,2,80073,4323942,260,882000000,261000000000.0,2,1143,9008,486432,300,1,1,5003,4327768,0,129.0,129.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11485,2,72346,77120836,160,559000000,161000000000.0,4,1943,13533,14426178,451,0,1,4013,35702456,0,2566.0,2566.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30462,2,9,882,9,797000000,9797000000.0,7,2059,0,0,0,1,4,135801355,271248061,1,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30162,2,419,41062,429,908000000,430000000000.0,5,2053,29,2842,0,1,2,5128,1382,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28008,2,131381,135595338,1221,384000000,1220000000000.0,5,2790,29,2842,0,1,2,5563,1382,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7008,2,61398,70526532,144,307000000,144000000000.0,3,46,12694,14627164,423,1,1,3492,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11605,1,126395,134737070,280,734000000,281000000000.0,2,1943,13531,14424046,451,0,4,4514,279389200,0,1282.0,1282.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11335,1,4777,5092282,10,711000000,10711000000.0,3,1790,0,0,0,0,3,178285423,3959,6457,0.0,6457.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12115,2,99323,105878318,220,666000000,221000000000.0,2,2242,13475,14364350,449,0,2,4233,1472,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30501,2,247,24206,253,80000000,253000000000.0,6,4920,29,2842,0,1,1,30748,43913258,0,2483.0,2483.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10659,2,68709,75647074,154,434000000,154000000000.0,11,4357,13286,14625100,442,1,1,229092548,10725558,12065,668.0,12733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28518,1,1879,184142,1731,439000000,1730000000000.0,5,2800,30,2940,1,1,3,291753,271210369,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27347,2,645,63210,661,297000000,661000000000.0,5,948,29,2842,0,1,3,270978494,60494,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10839,2,70297,4077226,229,489000000,229000000000.0,7,4357,9187,532846,306,1,2,12511503,286563317,175,3924.0,4099.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2679,2,41640,43388880,147,308000000,147000000000.0,3,2385,7689,8011938,256,0,2,176295617,3875,2117,0.0,2117.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
30852,1,1994,195412,1850,281000000,1850000000000.0,3,2063,29,2842,0,1,3,306621,271213453,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31011,2,746,73108,763,76000000,763000000000.0,5,4942,29,2842,0,1,1,80826,135536366,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3219,1,30229,32224114,67,129000000,67129000000.0,2,7894,13421,14306786,447,0,3,32456962,276816532,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11545,2,99303,105856998,220,564000000,221000000000.0,4,1943,13651,14551966,455,0,1,3845,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6732,2,714,69972,731,580000000,732000000000.0,5,3443,30,2940,1,0,1,135439629,74090,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33333,1,955,93590,978,529000000,979000000000.0,7,3024,29,2842,0,1,2,107182,103414,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2668,2,102014,108746924,226,407000000,226000000000.0,6,2385,13466,14354756,448,0,2,110858482,3642,6430,0.0,6430.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29922,1,185,18130,189,887000000,190000000000.0,5,2053,29,2842,0,1,1,135564725,100768,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29112,2,204,19992,210,102000000,210000000000.0,6,1057,29,2842,0,1,2,4372,1242,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30702,1,946,92708,969,949000000,970000000000.0,5,2063,29,2842,0,1,2,135548043,97548,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6402,2,90841,94656322,301,412000000,301000000000.0,7,3421,9020,9398840,300,1,3,50617,230256131,0,2504.0,2504.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30192,1,449,44002,459,905000000,460000000000.0,5,2053,30,2940,1,1,2,135497867,47456,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29052,1,48,4704,50,56000000,50056000000.0,4,1057,29,2842,0,1,1,32204,6142,6,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9846,2,5967,6360822,12,891000000,12891000000.0,3,1910,0,0,0,0,3,3362,6472832,0,1725.0,1725.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5982,1,30,2940,31,536000000,31536000000.0,3,1278,29,2842,0,0,2,8194,4692,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14555,1,105466,116963212,241,331000000,241000000000.0,5,7385,13485,14736642,449,1,3,118515573,6585077,4055,317.0,4372.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33423,2,945,92610,968,588000000,969000000000.0,9,3024,30,2940,1,1,1,337360741,270404472,2745,1.0,2746.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33123,2,701,68698,718,504000000,719000000000.0,7,2376,29,2842,0,1,4,134721148,135535908,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2919,2,122650,127801300,435,919000000,436000000000.0,3,4440,8314,8663188,277,0,4,4491,270718431,0,2346.0,2346.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6312,2,304,29792,311,536000000,312000000000.0,7,3421,30,2940,1,0,3,41783,202237295,0,2515.0,2515.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2668,2,8480,8836160,27,302000000,27302000000.0,6,2385,0,0,0,0,3,110858482,3572,6430,0.0,6430.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
