dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,src_10.0.0.1,src_10.0.0.10,src_10.0.0.2,src_10.0.0.3,src_10.0.0.4,src_10.0.0.5,src_10.0.0.6,src_10.0.0.7,src_10.0.0.8,src_10.0.0.9,dst_10.0.0.1,dst_10.0.0.10,dst_10.0.0.2,dst_10.0.0.3,dst_10.0.0.4,dst_10.0.0.5,dst_10.0.0.6,dst_10.0.0.7,dst_10.0.0.8,dst_10.0.0.9,Protocol_ICMP,Protocol_TCP,Protocol_UDP,label
28488,1,947,92806,971,175000000,971000000000.0,5,2800,29,2842,0,1,1,135650931,186642,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24581,2,89296,100846480,206,270000000,206000000000.0,11,10817,13358,14747612,445,1,3,4162616,101011293,169,3922.0,4091.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12025,2,58691,62564606,130,661000000,131000000000.0,2,2242,13478,14367548,449,0,1,4036,1312,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31903,2,225725,12189150,419,754000000,420000000000.0,5,18351,15163,818802,505,1,2,469682823,179512627,426,229.0,655.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33183,1,711,69678,728,565000000,729000000000.0,7,2390,29,2842,0,1,2,77628,73986,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12205,2,134997,143906802,310,738000000,311000000000.0,2,2242,8845,9428770,294,0,1,4213,1382,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
25241,1,46851,3092310,144,10000000,144000000000.0,3,12862,9760,644196,325,1,3,217664438,9289861,3924,171.0,4095.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31071,2,805,78890,823,166000000,823000000000.0,5,4942,29,2842,0,1,3,106729,135566141,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31543,2,65648,3544992,106,900000000,107000000000.0,11,18351,17912,967248,597,1,3,308896143,323952080,804,12289.0,13093.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28338,1,1703,166894,1551,425000000,1550000000000.0,5,2800,29,2842,0,1,2,135544623,82414,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27528,1,10,980,11,23000000,11023000000.0,5,2448,-129723,-135180806,-4325,1,2,135465026,3146,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15365,1,124010,136216652,279,75000000,279000000000.0,3,11471,13465,14747930,448,1,1,7508427,6822602,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30102,1,1263,123774,1100,173000000,1100000000000.0,5,2053,29,2842,0,1,3,169043,271075791,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30132,2,390,38220,399,906000000,400000000000.0,5,2053,29,2842,0,1,2,5128,1382,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31873,1,120927,7013766,435,482000000,435000000000.0,5,18351,6859,397822,228,1,3,178652915,468082161,213,397.0,610.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29112,2,204,19992,210,102000000,210000000000.0,6,1057,29,2842,0,1,1,25149,18507098,0,2464.0,2464.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30441,2,188,18424,192,987000000,193000000000.0,6,4920,29,2842,0,1,4,161419526,133849570,2207,1.0,2208.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33543,1,359,35182,368,338000000,368000000000.0,3,3024,29,2842,0,1,2,142245,138274,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10026,2,87004,92746264,192,909000000,193000000000.0,4,1931,13535,14428310,451,0,2,4095,223510336,0,2620.0,2620.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28428,2,889,87122,911,136000000,911000000000.0,7,2800,29,2842,0,1,4,135853351,271311813,2,2.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9846,2,5967,6360822,12,891000000,12891000000.0,3,1910,0,0,0,0,2,3542,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10539,2,15210,16771588,34,427000000,34427000000.0,5,18,13402,14756836,446,1,2,1614475,41388045,168,3921.0,4089.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9846,2,5967,6360822,12,891000000,12891000000.0,3,1910,0,0,0,0,2,3267,1172,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3309,2,70618,75278788,156,423000000,156000000000.0,2,7916,13522,14414452,450,0,2,158740616,4388,6438,0.0,6438.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9846,1,6002,6398132,13,242000000,13242000000.0,2,1910,0,0,0,0,1,3542,6470592,0,1725.0,1725.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10026,1,87039,92783574,193,260000000,193000000000.0,2,1931,13535,14428310,451,0,4,3768,223512507,0,2620.0,2620.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32463,1,105,10290,108,451000000,108000000000.0,5,20,29,2842,0,1,3,15435,15547,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29562,1,130546,135513508,560,79000000,560000000000.0,3,1057,29,2842,0,1,3,60564,270967102,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9876,2,64567,68828422,143,113000000,143000000000.0,3,1910,13526,14418716,450,0,1,213114126,1676,14176,0.0,14176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24960,1,510,49980,523,232000000,523000000000.0,4,2997,29,2842,0,1,1,6158,123509160,0,2370.0,2370.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2608,2,30216,32210256,67,161000000,67161000000.0,5,2375,13442,14329172,448,0,2,62265606,3488,5404,0.0,5404.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9966,2,105010,111940660,233,119000000,233000000000.0,4,1931,13532,14425112,451,0,1,4055,139346540,0,6451.0,6451.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25200,2,42,4116,43,31000000,43031000000.0,5,3021,30,2940,1,1,3,80850,135540430,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11515,2,85652,91305032,190,562000000,191000000000.0,4,1943,13306,14184196,443,0,1,3795,1402,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29322,2,80516,83603144,320,56000000,320000000000.0,6,1057,9142,9497644,304,1,2,4442,1312,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30732,2,975,95550,999,977000000,1000000000000.0,7,2063,29,2842,0,1,4,135880651,271327399,2,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31305,2,819,80262,852,918000000,853000000000.0,3,2063,29,2842,0,1,4,135950266,271397014,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12025,2,58691,62564606,130,661000000,131000000000.0,2,2242,13478,14367548,449,0,2,4056,1562,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33243,1,66,6468,68,273000000,68273000000.0,7,2936,29,2842,0,1,2,89388,85704,1,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2769,2,65046,67777932,237,460000000,237000000000.0,6,4440,8972,9348824,299,0,1,3413,3833,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
24720,2,276,27048,283,185000000,283000000000.0,5,2997,30,2940,1,1,1,5044,1242,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2949,1,116271,121154382,417,495000000,417000000000.0,2,4440,8120,8461040,270,0,1,3483,3903,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6612,2,597,58506,611,570000000,612000000000.0,5,3421,30,2940,1,0,2,5835,135462052,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27137,2,92124,95670360,351,157000000,351000000000.0,6,948,9092,9446488,303,1,2,4555,1312,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
10056,2,100312,106932592,222,908000000,223000000000.0,4,1931,13308,14186328,443,0,2,3413,3539,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10086,2,113850,121364100,252,911000000,253000000000.0,3,1931,13538,14431508,451,0,4,3539,3199,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31513,2,8922,517476,25,72000000,25072000000.0,11,18351,0,0,0,1,3,305880963,277867086,773,11508.0,12281.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2638,2,14956,15584152,45,745000000,45745000000.0,5,2375,9701,10108442,323,0,2,3668,46792302,0,3837.0,3837.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
33633,1,447,43806,458,312000000,458000000000.0,3,3024,30,2940,1,1,3,135711321,251699,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30582,2,131731,135629638,1580,209000000,1580000000000.0,7,2063,30,2940,1,1,1,105803,135561902,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7867,2,121755,135909350,282,269000000,282000000000.0,7,25224,13454,14815388,448,1,4,176509960,442560440,434,4416.0,4850.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11365,2,63278,67454348,140,394000000,140000000000.0,3,1790,13529,14421914,450,0,4,87249411,3833,7676,0.0,7676.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25080,2,627,61446,643,254000000,643000000000.0,3,3007,29,2842,0,1,3,69006,135528670,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6132,2,177,17346,181,491000000,181000000000.0,7,3421,29,2842,0,0,1,135380206,14954,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11485,2,34232,35669744,110,689000000,111000000000.0,4,1943,9256,9644752,308,0,1,3885,1492,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41254,2,112568,124040064,253,322000000,253000000000.0,9,8050,13497,14756786,449,1,4,12436806,155839835,437,3872.0,4309.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2668,1,8483,8839286,27,318000000,27318000000.0,4,2385,0,0,0,0,1,3514,1172,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
31603,1,98082,107555596,220,520000000,221000000000.0,11,18351,13502,14808316,450,1,3,168131849,399770345,682,9556.0,10238.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4967,2,62074,4097064,188,847000000,189000000000.0,3,2373,10000,660000,333,1,3,246853668,10597626,3924,175.0,4099.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32613,2,154,15092,158,518000000,159000000000.0,11,2364,29,2842,0,1,3,45311,20997609,1,2873.0,2874.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11425,2,90275,96233150,200,397000000,200000000000.0,4,1943,13534,14427244,451,0,2,4055,96412666,0,3838.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27918,1,131293,135586714,1131,339000000,1130000000000.0,5,2790,29,2842,0,1,1,135595141,130936,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14615,2,40791,2202714,133,856000000,134000000000.0,5,7385,8815,476010,293,1,1,4425,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9906,2,77952,83096832,173,114000000,173000000000.0,4,1931,13385,14268410,446,0,2,3472,1172,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32523,2,164,16072,168,469000000,168000000000.0,9,2332,29,2842,0,1,3,27510,27384,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33243,2,867,84966,888,524000000,889000000000.0,10,2936,29,2842,0,1,3,176694,135636400,2,2.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10719,2,54287,3582942,164,413000000,164000000000.0,11,4357,10047,663102,334,1,2,9107427,210327779,353,7848.0,8201.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27047,2,352,34496,361,217000000,361000000000.0,6,948,29,2842,0,1,1,40157,67529310,0,2538.0,2538.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29532,2,615,60270,630,198000000,630000000000.0,5,1057,30,2940,1,1,2,4645,1312,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29112,2,204,19992,210,145000000,210000000000.0,6,1057,29,2842,0,1,2,4372,1242,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11335,1,49807,53094262,110,739000000,111000000000.0,3,1790,13525,14417650,450,0,1,3753,1172,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2769,2,16115,17178590,35,83000000,35083000000.0,6,4440,13443,14330238,448,0,1,3413,3833,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2578,1,61724,65797784,137,13000000,137000000000.0,3,1814,13529,14421914,450,0,2,42000564,3488,3840,0.0,3840.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30462,2,712,69776,729,956000000,730000000000.0,7,2059,29,2842,0,1,3,271146561,239771,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28518,2,274,26852,280,941000000,281000000000.0,7,2800,30,2940,1,1,2,33185,28962,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33213,2,789,77322,808,519000000,809000000000.0,9,2390,29,2842,0,1,4,134733874,135548676,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11395,2,76741,81805906,170,396000000,170000000000.0,4,1943,13463,14351558,448,0,4,3665,3413,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29862,2,130869,135545162,860,123000000,860000000000.0,7,2053,59,5782,1,1,3,271012798,106050,2,2.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
27978,2,450,44100,461,89000000,461000000000.0,5,2790,30,2940,1,1,4,135746755,271205175,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31603,1,36096,2093568,117,834000000,118000000000.0,11,18351,9018,523044,300,1,2,6497841,146182604,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12085,2,85848,91513968,190,666000000,191000000000.0,2,2242,13494,14384604,449,0,2,4106,1542,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2769,2,16115,17178590,35,83000000,35083000000.0,6,4440,13443,14330238,448,0,3,215596881,4253,6110,0.0,6110.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11425,2,45280,48268480,100,552000000,101000000000.0,4,1943,13535,14428310,451,0,1,4047,143926620,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6882,2,860,84280,881,666000000,882000000000.0,5,3443,29,2842,0,0,3,97671,271017167,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31101,2,178,17444,182,704000000,183000000000.0,5,4942,29,2842,0,1,1,89772,135545242,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31371,2,442,43316,452,958000000,453000000000.0,3,4942,30,2940,1,1,2,133785713,46972,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11485,2,72346,77120836,160,559000000,161000000000.0,4,1943,13533,14426178,451,0,1,3795,1242,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27648,2,130871,135545358,861,358000000,861000000000.0,7,2790,59,5782,1,1,2,5290,1382,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9966,2,26118,27214956,83,383000000,83383000000.0,4,1931,9427,9822934,314,0,2,3649,1172,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7747,2,29824,1610496,61,933000000,61933000000.0,11,25224,17922,967788,597,1,3,5862238,145576126,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2919,1,108151,112693342,387,487000000,387000000000.0,2,4440,8340,8690280,278,0,3,270718431,4491,2346,0.0,2346.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
31813,1,213478,11527812,376,719000000,377000000000.0,5,18351,13822,746388,460,1,1,458464187,30788426,394,212.0,606.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30462,2,9,882,9,797000000,9797000000.0,7,2059,0,0,0,1,1,105761,135561902,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11485,2,72346,77120836,160,559000000,161000000000.0,4,1943,13533,14426178,451,0,1,3775,1492,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29952,2,131044,135562312,950,129000000,950000000000.0,7,2053,58,5684,1,1,1,105649,135561902,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3159,2,3115,3320590,6,408000000,6408000000.0,2,7503,0,0,0,0,1,5156,278546812,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
32913,2,447,43806,458,528000000,459000000000.0,11,2364,29,2842,0,1,3,104874,127272400,1,2854.0,2855.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28098,2,566,55468,581,105000000,581000000000.0,5,2790,29,2842,0,1,2,5563,1382,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33393,1,999,97902,1038,606000000,1040000000000.0,7,3024,15,1470,0,1,3,135679345,219793,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27528,2,820,80360,841,415000000,841000000000.0,7,2448,29,2842,0,1,2,5248,1312,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2638,2,88548,94392168,196,403000000,196000000000.0,5,2375,13529,14421914,450,0,3,3404,3236,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10599,2,43940,2900412,144,510000000,145000000000.0,7,32,9922,654876,330,1,3,2030938,46349517,174,3923.0,4097.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30582,2,829,81242,849,945000000,850000000000.0,7,2063,30,2940,1,1,3,271169997,263165,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24990,2,125953,131243026,452,508000000,453000000000.0,5,2997,7594,7912948,253,1,1,5317,1312,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
11395,1,31769,33865754,70,715000000,70715000000.0,3,1943,13463,14351558,448,0,3,3665,3413,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33303,2,125,12250,128,294000000,128000000000.0,11,3024,30,2940,1,1,4,144416274,161339396,2578,2718.0,5296.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29022,2,19,1862,20,21000000,20021000000.0,6,1057,0,0,0,1,3,18518472,6216,2162,0.0,2162.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30702,2,131848,135641104,1700,189000000,1700000000000.0,7,2063,29,2842,0,1,1,105803,135561902,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
33363,2,183,17934,188,298000000,188000000000.0,11,3024,29,2842,0,1,3,212324,135671876,2,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28038,1,1411,138278,1251,391000000,1250000000000.0,5,2790,30,2940,1,1,2,135515195,53070,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7098,2,99460,113230448,234,336000000,234000000000.0,4,11888,11963,13650398,398,1,2,5138,1338596,0,123.0,123.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26687,2,1,98,1,191000000,1191000000.0,3,16,0,0,0,1,2,3652,1032,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11995,2,45213,48197058,100,660000000,101000000000.0,2,2242,13387,14270542,446,0,3,4556,287897858,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30771,2,512,50176,523,112000000,523000000000.0,4,4920,30,2940,1,1,2,133740829,2130,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2488,1,21333,22740978,47,9000000,47009000000.0,2,219,13632,14531712,454,0,2,3144,1032,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11575,2,62011,64615462,200,698000000,201000000000.0,3,1943,9350,9742700,311,0,2,3845,1472,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
6432,2,421,41258,431,597000000,432000000000.0,7,3421,29,2842,0,0,4,358539425,135458575,5044,1.0,5045.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27738,2,131047,135562606,951,361000000,951000000000.0,7,2790,59,5782,1,1,4,135692841,271151261,2,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
11455,2,58813,62694658,130,556000000,131000000000.0,4,1943,13533,14426178,451,0,4,4169,235875005,0,2571.0,2571.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8047,2,214203,11566962,412,111000000,412000000000.0,5,25224,14412,778248,480,1,3,5862415,145576233,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30522,1,770,75460,789,936000000,790000000000.0,5,2063,29,2842,0,1,2,135530515,80020,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11365,2,18282,19488612,40,549000000,40549000000.0,3,1790,13529,14421914,450,0,3,3833,87249411,0,7676.0,7676.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10839,2,141809,7657686,230,259000000,230000000000.0,7,4357,18373,992142,612,1,2,12511503,286563317,175,3924.0,4099.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
42155,1,60487,3992594,191,255000000,191000000000.0,3,13231,9081,599370,302,1,2,10431932,240894210,159,3921.0,4080.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11275,1,22746,24247236,50,733000000,50733000000.0,2,1306,13474,14363284,449,0,3,96434872,3572,3838,0.0,3838.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10176,2,91468,95309656,293,400000000,293000000000.0,2,1931,9310,9701020,310,0,1,3759,1402,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6942,2,919,90062,941,622000000,942000000000.0,5,3443,29,2842,0,0,3,103579,271023075,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41104,2,49687,3279450,153,297000000,153000000000.0,11,4675,9858,650628,328,1,1,227233272,10614070,12076,674.0,12750.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
